=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018"
"Species Name: OPILIO TANNER CRAB"
=========================================================================
"Year","Trip Join","Haul Join","NMFS Area","Gear","Gear Description","Performance","Performance Description","Official Total Catch (mt)","Vessel","Vessel Length (ft)","IFQ Flag","Duration (Min)","Bottom Depth (Fathoms)","Fishing Depth (Fathoms)","Lat DD Start","Lon DD Start","Lat DD End","Lon DD End","T Table","Cruise","Permit","Haul Seq","Haul","Haul Date","Sample Type","% Retained","Date of Entry","Species Code","Species Name","Sex","Sample Size","Sample Number","Sample Weight (kg)","Extrapolated Number","Extrapolated Weight (kg)","Received from NORPAC","Loaded to Repository"
2018,'22833002123000000078','22833002123000002696',513,1,NON PELAGIC,1,NO PROBLEM,16.24,A118,124,N,331.8,35,35,57.62333,-166.535,57.56167,-167.02667,ATL,22833,2123,2696,593,27-AUG-18,B,0,27-AUG-18,5,"OPILIO TANNER CRAB",M,382,1,.01,42,.42,13-JUL-20,15-JUL-20
2018,'23084003336000000024','23084003336000002400',521,8,LONGLINER,1,NO PROBLEM,6.94,A237,155,N,874.8,69,,56.76833,-172.42167,56.76833,-172.42167,ATL,23084,3336,2400,622,02-DEC-18,B,,02-DEC-18,5,"OPILIO TANNER CRAB",M,4317,3,.98,3,.98,13-JUL-20,15-JUL-20
2018,'23084003336000000024','23084003336000002406',521,8,LONGLINER,1,NO PROBLEM,5.48,A237,155,N,982.2,70,,56.94333,-172.58333,56.94333,-172.58333,ATL,23084,3336,2406,625,03-DEC-18,B,,03-DEC-18,5,"OPILIO TANNER CRAB",M,1439,1,.33,1,.33,13-JUL-20,15-JUL-20
2018,'22536006323000000018','22536006323000000674',521,8,LONGLINER,1,NO PROBLEM,43.08,A660,167,N,1356,75,,59.23667,-175.66,59.24333,-175.68333,ATL,22536,6323,674,50,05-MAR-18,B,0,05-MAR-18,5,"OPILIO TANNER CRAB",M,19168,1,.57,1,.57,13-JUL-20,15-JUL-20
2018,'23010034249000000026','23010034249000002372',513,1,NON PELAGIC,1,NO PROBLEM,10.54,A999,208,N,196.8,35,35,57.615,-166.535,57.79167,-166.48333,ATL,23010,34249,2372,676,08-OCT-18,B,0,08-OCT-18,5,"OPILIO TANNER CRAB",M,310,3,.32,101,10.73,13-JUL-20,15-JUL-20
2018,'22549033989000000017','22549033989000001562',524,8,LONGLINER,1,NO PROBLEM,45.88,77788,191,N,1374,82,,60.41167,-178.14667,60.05,-178.14667,ATL,22549,33989,1562,116,30-MAR-18,B,,30-MAR-18,5,"OPILIO TANNER CRAB",M,11448,0,.04,0,.04,13-JUL-20,15-JUL-20
2018,'22349034249000000003','22349034249000000378',513,1,NON PELAGIC,1,NO PROBLEM,21.27,A999,208,N,250.2,38,38,57.33833,-168.09333,57.26667,-167.70167,ATL,22349,34249,378,79,25-FEB-18,B,0,25-FEB-18,5,"OPILIO TANNER CRAB",M,431,2,.43,98,21.07,13-JUL-20,15-JUL-20
2018,'22536006323000000018','22536006323000000690',521,8,LONGLINER,1,NO PROBLEM,43.89,A660,167,N,1311,75,,59.12667,-175.565,59.145,-175.49,ATL,22536,6323,690,58,13-MAR-18,B,0,13-MAR-18,5,"OPILIO TANNER CRAB",M,14424,1,.59,3,1.83,13-JUL-20,15-JUL-20
2018,'22339003672000000014','22339003672000001406',513,8,LONGLINER,1,NO PROBLEM,13.49,A100,135,N,1330.2,53,,56.705,-167.22333,56.65,-167.34167,ATL,22339,3672,1406,65,31-JAN-18,B,0,31-JAN-18,5,"OPILIO TANNER CRAB",M,1912,1,.17,4,2.58,13-JUL-20,15-JUL-20
2018,'22377003673000000019','22377003673000001118',513,8,LONGLINER,1,NO PROBLEM,26.88,A107,135,N,1426.2,47,,56.81333,-167.83333,56.99667,-167.90667,ATL,22377,3673,1118,63,18-FEB-18,B,0,18-FEB-18,5,"OPILIO TANNER CRAB",M,4998,1,.42,4,1.8,13-JUL-20,15-JUL-20
2018,'22536006323000000018','22536006323000000664',521,8,LONGLINER,1,NO PROBLEM,14.12,A660,167,N,543,73,,59.57167,-175.5,59.585,-175.52667,ATL,22536,6323,664,46,01-MAR-18,B,0,01-MAR-18,5,"OPILIO TANNER CRAB",M,10737,13,7.04,13,7.04,13-JUL-20,15-JUL-20
2019,'23516004306000000034','23516004306000003050',521,8,LONGLINER,1,NO PROBLEM,9.49,A576,180,N,946.8,75,,57.50667,-173.43,57.50667,-173.43,ATL,23516,4306,3050,305,15-AUG-19,B,0,15-AUG-19,5,"OPILIO TANNER CRAB",M,4400,6,1.8,24,9.77,13-JUL-20,15-JUL-20
2019,'23830034017000000027','23830034017000002194',513,1,NON PELAGIC,1,NO PROBLEM,28.34,77812,194,N,247.8,33,33,57.49833,-166.915,57.30167,-166.72167,ATL,23830,34017,2194,1095,13-OCT-19,B,0,13-OCT-19,5,"OPILIO TANNER CRAB",M,317,1,.28,89,24.93,13-JUL-20,15-JUL-20
2019,'23830034017000000027','23830034017000002196',513,1,NON PELAGIC,1,NO PROBLEM,22.02,77812,194,N,237,33,33,57.29667,-166.715,57.495,-166.89667,ATL,23830,34017,2196,1096,14-OCT-19,B,0,14-OCT-19,5,"OPILIO TANNER CRAB",M,243,1,.15,90,13.53,13-JUL-20,15-JUL-20
2019,'23654002733000000033','23654002733000002766',514,1,NON PELAGIC,1,NO PROBLEM,14.42,A050,295,N,375,35,35,58.255,-169.36333,58.465,-169.905,ATL,23654,2733,2766,1290,21-SEP-19,B,0,21-SEP-19,5,"OPILIO TANNER CRAB",M,259,7,.82,388,45.42,13-JUL-20,15-JUL-20
2019,'23654002733000000033','23654002733000002806',514,1,NON PELAGIC,1,NO PROBLEM,14.24,A050,295,N,301.2,35,35,58.51833,-169.985,58.34167,-169.465,ATL,23654,2733,2806,715,23-SEP-19,B,0,23-SEP-19,5,"OPILIO TANNER CRAB",M,266,2,.15,106,7.98,13-JUL-20,15-JUL-20
2019,'23830034017000000027','23830034017000002162',513,1,NON PELAGIC,1,NO PROBLEM,16.86,77812,194,N,172.8,33,33,57.69333,-166.91833,57.69667,-167.24833,ATL,23830,34017,2162,1079,10-OCT-19,B,0,10-OCT-19,5,"OPILIO TANNER CRAB",M,262,1,.02,64,1.27,13-JUL-20,15-JUL-20
2019,'23874000661000000014','23874000661000001514',513,1,NON PELAGIC,1,NO PROBLEM,10.47,A001,201,N,184.8,35,35,57.63833,-166.45,57.565,-166.73333,ATL,23874,661,1514,752,10-NOV-19,B,0,10-NOV-19,5,"OPILIO TANNER CRAB",M,234,1,.16,44,7.11,13-JUL-20,15-JUL-20
2019,'23654002733000000033','23654002733000002858',514,1,NON PELAGIC,1,NO PROBLEM,16.18,A050,295,N,349.8,36,36,58.215,-169.17333,58.42167,-169.73667,ATL,23654,2733,2858,724,26-SEP-19,B,0,26-SEP-19,5,"OPILIO TANNER CRAB",M,217,19,2.3,1411,170.81,13-JUL-20,15-JUL-20
2019,'23874000661000000014','23874000661000001552',513,1,NON PELAGIC,1,NO PROBLEM,11.45,A001,201,N,246,35,35,57.77,-167.31667,57.56667,-167.59167,ATL,23874,661,1552,771,14-NOV-19,B,0,14-NOV-19,5,"OPILIO TANNER CRAB",M,233,2,.86,96,41.27,13-JUL-20,15-JUL-20
2019,'23896002833000000028','23896002833000002730',521,8,LONGLINER,1,NO PROBLEM,12.11,A222,174,N,1575,62,,59.32833,-174.05833,59.32833,-174.05139,ATL,23896,2833,2730,318,13-NOV-19,B,,13-NOV-19,5,"OPILIO TANNER CRAB",M,5784,1,.37,1,.37,13-JUL-20,15-JUL-20
2019,'23740002110000000025','23740002110000001546',513,1,NON PELAGIC,1,NO PROBLEM,9.51,A077,158,N,294,39,39,56.85,-165.33333,56.93333,-165.86667,ATL,23740,2110,1546,772,23-SEP-19,B,0,23-SEP-19,5,"OPILIO TANNER CRAB",,190,1,.02,49,.97,13-JUL-20,15-JUL-20
2019,'23874000661000000015','23874000661000001726',513,1,NON PELAGIC,1,NO PROBLEM,10.92,A001,201,N,187.8,39,39,56.655,-165.285,56.80167,-165.48667,ATL,23874,661,1726,857,05-DEC-19,B,0,05-DEC-19,5,"OPILIO TANNER CRAB",M,138,2,.56,157,43.92,13-JUL-20,15-JUL-20
2019,'23874000661000000015','23874000661000001740',513,1,NON PELAGIC,1,NO PROBLEM,15.24,A001,201,N,210,39,39,56.63333,-165.45,56.83,-165.61167,ATL,23874,661,1740,864,06-DEC-19,B,0,06-DEC-19,5,"OPILIO TANNER CRAB",M,345,1,.16,44,7.02,13-JUL-20,15-JUL-20
2019,'23676005822000000024','23676005822000001448',513,1,NON PELAGIC,1,NO PROBLEM,11.17,A639,120,N,228,44,44,56.96667,-166.85,56.78333,-167.03333,ATL,23676,5822,1448,722,12-AUG-19,B,0,12-AUG-19,5,"OPILIO TANNER CRAB",M,239,1,.14,46,6.41,13-JUL-20,15-JUL-20
2019,'23516004306000000034','23516004306000003102',521,8,LONGLINER,1,NO PROBLEM,9.86,A576,180,N,570,67,,57.53167,-173.15667,57.53167,-173.15667,ATL,23516,4306,3102,331,24-AUG-19,B,0,24-AUG-19,5,"OPILIO TANNER CRAB",M,4220,1,.36,4,1.73,13-JUL-20,15-JUL-20
2019,'23516004306000000034','23516004306000003106',521,8,LONGLINER,1,NO PROBLEM,7.4,A576,180,N,832.2,68,,57.565,-172.79167,57.565,-173.11833,ATL,23516,4306,3106,333,25-AUG-19,B,0,25-AUG-19,5,"OPILIO TANNER CRAB",M,5275,1,.62,1,.62,13-JUL-20,15-JUL-20
2019,'23874000661000000015','23874000661000001626',513,1,NON PELAGIC,1,NO PROBLEM,5,A001,201,N,211.2,34,34,57.86333,-167.34,57.82333,-166.95167,ATL,23874,661,1626,808,24-NOV-19,B,0,24-NOV-19,5,"OPILIO TANNER CRAB",M,154,1,.06,32,1.89,13-JUL-20,15-JUL-20
2019,'23724005822000000033','23724005822000002026',524,1,NON PELAGIC,1,NO PROBLEM,9,A639,120,N,222,40,40,58.05,-170.81667,58.11667,-170.48333,ATL,23724,5822,2026,1008,08-NOV-19,B,0,08-NOV-19,5,"OPILIO TANNER CRAB",,125,68,0,68,7.06,13-JUL-20,15-JUL-20
2019,'23407005822000000018','23407005822000000990',517,1,NON PELAGIC,1,NO PROBLEM,5.41,A639,120,N,217.8,107,107,55.46667,-168.3,55.43333,-168.03333,ATL,23407,5822,990,493,14-JUN-19,B,0,14-JUN-19,5,"OPILIO TANNER CRAB",F,198,1,.08,27,2.14,13-JUL-20,15-JUL-20
2019,'23840034969000000016','23840034969000001104',513,1,NON PELAGIC,1,NO PROBLEM,20.98,78724,262,N,250.2,34,34,57.65667,-166.955,57.85,-167.16667,ATL,23840,34969,1104,514,05-NOV-19,B,0,05-NOV-19,5,"OPILIO TANNER CRAB",M,328,1,.09,63,5.71,13-JUL-20,15-JUL-20
2019,'23407005822000000018','23407005822000001010',524,1,NON PELAGIC,2,CRAB POT IN HAUL,12.11,A639,120,N,220.8,44,44,57.96667,-170.96667,58.11667,-170.78333,ATL,23407,5822,1010,503,17-JUN-19,B,0,17-JUN-19,5,"OPILIO TANNER CRAB",F,333,2,.14,72,5.07,13-JUL-20,15-JUL-20
2019,'23840034969000000016','23840034969000001114',513,1,NON PELAGIC,1,NO PROBLEM,47.35,78724,262,N,244.2,34,34,57.93167,-167.08,57.78333,-166.81667,ATL,23840,34969,1114,519,06-NOV-19,B,0,06-NOV-19,5,"OPILIO TANNER CRAB",M,654,1,.25,72,18.11,13-JUL-20,15-JUL-20
2019,'23748033320000000056','23748033320000002026',524,8,LONGLINER,1,NO PROBLEM,26.19,A715,184,N,1360.8,18,,64.21,-170.71667,64.185,-170.74667,ATL,23748,33320,2026,163,01-OCT-19,B,,01-OCT-19,5,"OPILIO TANNER CRAB",M,17052,3,.05,3,.05,13-JUL-20,15-JUL-20
2019,'23407005822000000018','23407005822000001026',521,1,NON PELAGIC,1,NO PROBLEM,20.35,A639,120,N,220.2,41,41,57.96667,-170.95,57.95,-170.6,ATL,23407,5822,1026,511,18-JUN-19,B,0,18-JUN-19,5,"OPILIO TANNER CRAB",M,254,1,.54,79,42.54,13-JUL-20,15-JUL-20
2019,'23407005822000000018','23407005822000001040',524,1,NON PELAGIC,1,NO PROBLEM,20.69,A639,120,N,195,45,45,58.16667,-170.85,58.01667,-170.85,ATL,23407,5822,1040,518,19-JUN-19,B,0,19-JUN-19,5,"OPILIO TANNER CRAB",M,245,2,.4,168,33.53,13-JUL-20,15-JUL-20
2019,'23407005822000000018','23407005822000001042',524,1,NON PELAGIC,1,NO PROBLEM,20.4,A639,120,N,226.2,44,44,58,-170.83333,58.18333,-170.83333,ATL,23407,5822,1042,519,20-JUN-19,B,0,20-JUN-19,5,"OPILIO TANNER CRAB",M,232,10,2.06,873,179.76,13-JUL-20,15-JUL-20
2019,'23611001879000000122','23611001879000006302',524,1,NON PELAGIC,1,NO PROBLEM,18.23,A032,160,N,208.2,44,44,58.74333,-171.075,58.56333,-170.83333,ATL,23611,1879,6302,813,06-SEP-19,B,0,06-SEP-19,5,"OPILIO TANNER CRAB",M,230,4,1.11,316,87.78,13-JUL-20,15-JUL-20
2019,'23611001879000000122','23611001879000006314',524,1,NON PELAGIC,1,NO PROBLEM,11.2,A032,160,N,240,43,43,58.63333,-170.65,58.39667,-170.67,ATL,23611,1879,6314,819,07-SEP-19,B,0,07-SEP-19,5,"OPILIO TANNER CRAB",M,161,5,1.06,344,73.03,13-JUL-20,15-JUL-20
2019,'23611001879000000122','23611001879000006320',524,1,NON PELAGIC,1,NO PROBLEM,13.33,A032,160,N,180,41,41,58.695,-170.59333,58.61167,-170.32,ATL,23611,1879,6320,822,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",M,264,2,.2,101,10.1,13-JUL-20,15-JUL-20
2019,'23611001879000000122','23611001879000006322',524,1,NON PELAGIC,1,NO PROBLEM,16.94,A032,160,N,169.2,39,39,58.605,-170.28,58.77,-170.18,ATL,23611,1879,6322,823,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",M,266,4,.66,253,41.77,13-JUL-20,15-JUL-20
2019,'23611001879000000122','23611001879000006324',524,1,NON PELAGIC,1,NO PROBLEM,18.48,A032,160,N,160.2,39,39,58.8,-170.16667,58.635,-170.09333,ATL,23611,1879,6324,824,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",M,233,12,2.49,981,203.5,13-JUL-20,15-JUL-20
2019,'23650006323000000009','23650006323000000230',524,8,LONGLINER,1,NO PROBLEM,18.23,A660,167,N,1354.8,26,,61.49167,-170.83333,61.51,-170.805,ATL,23650,6323,230,116,30-JUL-19,B,0,30-JUL-19,5,"OPILIO TANNER CRAB",M,18390,14,1.22,14,1.22,13-JUL-20,15-JUL-20
2019,'23650006323000000009','23650006323000000234',524,8,LONGLINER,1,NO PROBLEM,22.86,A660,167,N,1429.2,25,,61.52333,-170.67333,61.485,-170.59667,ATL,23650,6323,234,118,01-AUG-19,B,0,01-AUG-19,5,"OPILIO TANNER CRAB",M,18255,11,1.54,11,1.54,13-JUL-20,15-JUL-20
2019,'23607001610000000020','23607001610000001546',513,1,NON PELAGIC,1,NO PROBLEM,29.47,A034,140,N,265.8,37,37,57.35,-168.04,57.58,-168.19833,ATL,23607,1610,1546,773,09-SEP-19,B,0,09-SEP-19,5,"OPILIO TANNER CRAB",M,326,1,.12,89,10.7,13-JUL-20,15-JUL-20
2019,'23611001879000000123','23611001879000006492',513,1,NON PELAGIC,1,NO PROBLEM,10.03,A032,160,N,139.8,45,45,56.79167,-166.87667,56.71833,-166.63833,ATL,23611,1879,6492,908,26-SEP-19,B,0,26-SEP-19,5,"OPILIO TANNER CRAB",F,159,1,.03,61,1.84,13-JUL-20,15-JUL-20
2019,'23653004093000000028','23653004093000001942',513,1,NON PELAGIC,1,NO PROBLEM,5.71,A264,227,N,258,34,34,57.915,-167.525,57.87167,-167.48667,ATL,23653,4093,1942,898,05-OCT-19,B,0,05-OCT-19,5,"OPILIO TANNER CRAB",M,129,1,.52,44,22.68,13-JUL-20,15-JUL-20
2019,'23653004093000000028','23653004093000001798',514,1,NON PELAGIC,1,NO PROBLEM,5.6,A264,227,N,250.2,36,36,58.32,-169.84167,58.14167,-169.535,ATL,23653,4093,1798,830,20-SEP-19,B,0,20-SEP-19,5,"OPILIO TANNER CRAB",M,161,16,1.91,551,65.72,13-JUL-20,15-JUL-20
2019,'23653004093000000028','23653004093000001806',524,1,NON PELAGIC,1,NO PROBLEM,5.55,A264,227,N,120,35,35,59.055,-170.41833,59.08833,-170.06833,ATL,23653,4093,1806,834,21-SEP-19,B,0,21-SEP-19,5,"OPILIO TANNER CRAB",M,141,3,.7,108,25.3,13-JUL-20,15-JUL-20
2019,'23653004093000000028','23653004093000001812',524,1,NON PELAGIC,1,NO PROBLEM,12.77,A264,227,N,180,38,38,58.99167,-170.71333,59.17167,-170.735,ATL,23653,4093,1812,837,21-SEP-19,B,0,21-SEP-19,5,"OPILIO TANNER CRAB",M,272,6,.82,284,38.88,13-JUL-20,15-JUL-20
2019,'23653004093000000028','23653004093000001820',521,1,NON PELAGIC,1,NO PROBLEM,9.96,A264,227,N,145.8,42,42,58.72167,-170.92,58.89333,-171.14333,ATL,23653,4093,1820,841,22-SEP-19,B,0,22-SEP-19,5,"OPILIO TANNER CRAB",M,220,4,.99,187,46.4,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002520',521,1,NON PELAGIC,1,NO PROBLEM,6.77,A050,295,N,346.8,42,42,59.365,-171.54167,59.36,-171.77667,ATL,23654,2733,2520,1245,04-SEP-19,B,0,04-SEP-19,5,"OPILIO TANNER CRAB",M,158,1,.2,43,8.57,13-JUL-20,15-JUL-20
2019,'23611001879000000123','23611001879000006452',513,1,NON PELAGIC,1,NO PROBLEM,9,A032,160,N,255,37,37,57.41833,-166.395,57.545,-166.76833,ATL,23611,1879,6452,888,23-SEP-19,B,0,23-SEP-19,5,"OPILIO TANNER CRAB",M,147,3,.52,179,31.09,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002542',521,1,NON PELAGIC,1,NO PROBLEM,7.03,A050,295,N,360,41,41,59.79167,-171.80833,59.785,-172.50167,ATL,23654,2733,2542,671,05-SEP-19,B,0,05-SEP-19,5,"OPILIO TANNER CRAB",M,120,3,.24,175,14.01,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002430',524,1,NON PELAGIC,1,NO PROBLEM,11.47,A050,295,N,193.2,38,38,58.23667,-170.16333,58.42667,-170.21,ATL,23654,2733,2430,650,29-AUG-19,B,0,29-AUG-19,5,"OPILIO TANNER CRAB",M,207,66,16.7,3642,921.51,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002454',524,1,NON PELAGIC,1,NO PROBLEM,15.3,A050,295,N,309,36,36,58.93167,-170.19667,59.28333,-170.2,ATL,23654,2733,2454,657,31-AUG-19,B,0,31-AUG-19,5,"OPILIO TANNER CRAB",M,172,4,.4,349,34.92,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002452',524,1,NON PELAGIC,1,NO PROBLEM,12.15,A050,295,N,361.8,32,32,59.25333,-169.965,58.91667,-170.205,ATL,23654,2733,2452,1234,31-AUG-19,B,0,31-AUG-19,5,"OPILIO TANNER CRAB",M,165,1,.05,70,3.5,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002574',521,1,NON PELAGIC,1,NO PROBLEM,7.31,A050,295,N,330,42,42,58.57667,-170.61833,58.58167,-171.20333,ATL,23654,2733,2574,1254,07-SEP-19,B,0,07-SEP-19,5,"OPILIO TANNER CRAB",M,178,6,1.6,245,65.26,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002592',521,1,NON PELAGIC,1,NO PROBLEM,8.79,A050,295,N,346.8,43,43,58.56333,-170.58833,58.555,-171.205,ATL,23654,2733,2592,679,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",M,171,3,1.1,153,56.21,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002604',521,1,NON PELAGIC,1,NO PROBLEM,18.09,A050,295,N,343.2,45,45,59.00167,-171.46,58.7,-171.41167,ATL,23654,2733,2604,681,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",M,228,2,.28,159,22.21,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002594',521,1,NON PELAGIC,1,NO PROBLEM,7.44,A050,295,N,364.8,44,44,58.53167,-170.595,58.52833,-171.28667,ATL,23654,2733,2594,3245,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",M,149,4,1.3,199,64.58,13-JUL-20,15-JUL-20
2019,'23901004578000000052','23901004578000002982',521,8,LONGLINER,1,NO PROBLEM,15.4,A617,136,N,1192.2,75,,60.15278,-176.39722,59.925,-176.62222,ATL,23901,4578,2982,388,24-NOV-19,B,0,24-NOV-19,5,"OPILIO TANNER CRAB",M,8094,3,1.22,10,4.72,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002568',524,1,NON PELAGIC,1,NO PROBLEM,12.59,A050,295,N,358.2,40,40,59.15,-171.115,58.795,-170.85667,ATL,23654,2733,2568,675,06-SEP-19,B,0,06-SEP-19,5,"OPILIO TANNER CRAB",M,247,10,1.53,508,77.77,13-JUL-20,15-JUL-20
2019,'23654002733000000031','23654002733000002576',521,1,NON PELAGIC,1,NO PROBLEM,10.16,A050,295,N,325.8,42,42,58.57167,-170.61,58.56333,-171.18833,ATL,23654,2733,2576,676,07-SEP-19,B,0,07-SEP-19,5,"OPILIO TANNER CRAB",M,155,2,.56,131,36.71,13-JUL-20,15-JUL-20
2019,'23853004092000000035','23853004092000001896',513,1,NON PELAGIC,2,CRAB POT IN HAUL,9.02,A283,166,N,300,37,37,57.065,-165.97,57.09,-166.54833,ATL,23853,4092,1896,946,25-SEP-19,B,0,25-SEP-19,5,"OPILIO TANNER CRAB",M,262,1,.45,33,14.7,13-JUL-20,15-JUL-20
2019,'23811001610000000021','23811001610000001680',513,1,NON PELAGIC,1,NO PROBLEM,5.64,A034,140,N,223.2,38,38,57.00167,-166.355,56.95,-166.59833,ATL,23811,1610,1680,840,25-SEP-19,B,0,25-SEP-19,5,"OPILIO TANNER CRAB",M,148,1,.36,38,13.57,13-JUL-20,15-JUL-20
2019,'23627003423000000040','23627003423000001454',524,1,NON PELAGIC,1,NO PROBLEM,35.91,A108,215,N,202.2,41,41,58.38,-170.90333,58.585,-170.83333,ATL,23627,3423,1454,619,06-SEP-19,B,0,06-SEP-19,5,"OPILIO TANNER CRAB",M,553,3,.68,195,44.16,13-JUL-20,15-JUL-20
2019,'23735004463000000027','23735004463000002198',524,8,LONGLINER,1,NO PROBLEM,27.07,A580,172,N,1428,500,,60.16667,-175.02333,60.17,-175.03333,ATL,23735,4463,2198,278,16-NOV-19,B,0,16-NOV-19,5,"OPILIO TANNER CRAB",M,8541,1,.23,1,.23,13-JUL-20,15-JUL-20
2019,'23801003336000000034','23801003336000003010',524,8,LONGLINER,1,NO PROBLEM,4.64,A237,155,N,519,24,,63.93833,-171.86,64.08,-171.86167,ATL,23801,3336,3010,238,29-SEP-19,B,0,29-SEP-19,5,"OPILIO TANNER CRAB",U,3945,1,.03,1,.03,13-JUL-20,15-JUL-20
2019,'23801003336000000034','23801003336000003018',514,8,LONGLINER,1,NO PROBLEM,12.29,A237,155,N,792,26,,65.025,-169.55167,65.025,-169.55167,ATL,23801,3336,3018,242,30-SEP-19,B,,30-SEP-19,5,"OPILIO TANNER CRAB",U,3945,1,.03,1,.03,13-JUL-20,15-JUL-20
2019,'23801003336000000034','23801003336000003036',514,8,LONGLINER,1,NO PROBLEM,11.34,A237,155,N,1012.2,24,,65.19333,-169.62167,65.19333,-169.62167,ATL,23801,3336,3036,251,03-OCT-19,B,,03-OCT-19,5,"OPILIO TANNER CRAB",U,3954,1,.03,1,.03,13-JUL-20,15-JUL-20
2019,'23796003819000000035','23796003819000001738',513,1,NON PELAGIC,1,NO PROBLEM,5.17,A117,221,N,240,36,36,57.26667,-165.65,57.26667,-166.08333,ATL,23796,3819,1738,867,08-SEP-19,B,0,08-SEP-19,5,"OPILIO TANNER CRAB",F,202,3,.66,74,16.32,13-JUL-20,15-JUL-20
2019,'23654002733000000033','23654002733000002752',514,1,NON PELAGIC,1,NO PROBLEM,20.94,A050,295,N,375,36,36,58.46167,-169.94833,58.22833,-169.375,ATL,23654,2733,2752,706,20-SEP-19,B,0,20-SEP-19,5,"OPILIO TANNER CRAB",M,293,37,5.22,2613,368.62,13-JUL-20,15-JUL-20
2019,'23654002733000000033','23654002733000002762',514,1,NON PELAGIC,1,NO PROBLEM,9.99,A050,295,N,399,36,36,58.15333,-169.32667,58.225,-169.425,ATL,23654,2733,2762,707,21-SEP-19,B,0,21-SEP-19,5,"OPILIO TANNER CRAB",M,176,76,12.9,4222,716.66,13-JUL-20,15-JUL-20
2019,'23654002733000000033','23654002733000002760',514,1,NON PELAGIC,1,NO PROBLEM,8.25,A050,295,N,360,37,37,58.14667,-169.69667,58.185,-169.45333,ATL,23654,2733,2760,1289,21-SEP-19,B,0,21-SEP-19,5,"OPILIO TANNER CRAB",M,176,8,1.38,370,63.74,13-JUL-20,15-JUL-20
2019,'23830034017000000027','23830034017000002088',513,1,NON PELAGIC,1,NO PROBLEM,14.5,77812,194,N,244.8,37,37,56.82167,-166.03333,56.83667,-165.63333,ATL,23830,34017,2088,1042,03-OCT-19,B,0,03-OCT-19,5,"OPILIO TANNER CRAB",M,132,1,.28,109,30.46,13-JUL-20,15-JUL-20
2019,'23796003819000000035','23796003819000001818',514,1,NON PELAGIC,1,NO PROBLEM,12.16,A117,221,N,223.8,36,36,58.25,-169.58333,58.38333,-169.96667,ATL,23796,3819,1818,907,17-SEP-19,B,0,17-SEP-19,5,"OPILIO TANNER CRAB",M,245,104,15.61,5127,769.56,13-JUL-20,15-JUL-20
2019,'23796003819000000035','23796003819000001826',514,1,NON PELAGIC,1,NO PROBLEM,7.52,A117,221,N,255,36,36,58.23333,-169.48333,58.38333,-169.85,ATL,23796,3819,1826,911,18-SEP-19,B,0,18-SEP-19,5,"OPILIO TANNER CRAB",M,204,81,12.09,2922,436.14,13-JUL-20,15-JUL-20
2019,'23874000661000000015','23874000661000001778',513,1,NON PELAGIC,1,NO PROBLEM,12.16,A001,201,N,181.2,38,38,57.025,-165.29167,56.955,-165.57333,ATL,23874,661,1778,883,10-DEC-19,B,0,10-DEC-19,5,"OPILIO TANNER CRAB",F,245,1,.01,49,.49,13-JUL-20,15-JUL-20
2019,'23874000661000000015','23874000661000001788',513,1,NON PELAGIC,1,NO PROBLEM,4.51,A001,201,N,210,38,38,56.80333,-165.01333,56.58833,-165.03333,ATL,23874,661,1788,888,11-DEC-19,B,0,11-DEC-19,5,"OPILIO TANNER CRAB",M,245,1,.02,18,.36,13-JUL-20,15-JUL-20
2019,'23830034017000000027','23830034017000002102',513,1,NON PELAGIC,1,NO PROBLEM,17.2,77812,194,N,238.8,36,36,56.96167,-165.74694,57.075,-166.04833,ATL,23830,34017,2102,1049,04-OCT-19,B,0,04-OCT-19,5,"OPILIO TANNER CRAB",M,273,1,.09,63,5.66,13-JUL-20,15-JUL-20
2019,'23724005822000000033','23724005822000002018',521,1,NON PELAGIC,1,NO PROBLEM,8.68,A639,120,N,151.8,51,51,57.1,-171.11667,57.21667,-171.15,ATL,23724,5822,2018,1004,07-NOV-19,B,0,07-NOV-19,5,"OPILIO TANNER CRAB",M,123,1,.34,70,23.8,13-JUL-20,15-JUL-20
